"ISO3","ISO2","year","co2","population","gdp","gdp_per_capita","co2_per_capita","region"
"COM","KM",2003,135570,570130,709.651,1244.71787136267,0.237787872941259,"Africa"
"COG","CG",2003,3258100,3424653,7252.035,2117.59702369846,0.951366459609193,"Africa"
"COK","CK",2003,47632,15077,262.67,17421.9009086688,3.15924918750415,"Asia and Oceania"
"CRI","CR",2003,6582500,4188610,33968.894,8109.82497773725,1.5715237274418,"America"
"HRV","HR",2003,23213100,4461139,45255.863,10144.4637793173,5.20340209081134,"Europe"
"CUB","CU",2003,25942700,11199217,49665.63,4434.74128593097,2.31647444638317,"America"
"CYP","CY",2003,7559600,718292,17182.731,23921.65164028,10.524410685348,"Europe"
"CZE","CZ",2003,127571700,10248038,136886.021,13357.2905369789,12.4484023185706,"Europe"
"DNK","DK",2003,60645400,5396355,267372.454,49546.8615389462,11.2382154250415,"Europe"
"DJI","DJ",2003,421360,806411,865.914,1073.78743593527,0.522512713740264,"Africa"
"DMA","DM",2003,117250,68442,441.275,6447.4299406797,1.71312936500979,"America"
"DOM","DO",2003,21345000,8919852,37301.03,4181.79920474017,2.39297692383237,"America"
"ECU","EC",2003,27071600,13301184,59371.127,4463.59715044916,2.035277461014,"America"
"EGY","EG",2003,149919400,75963322,189628.995,2496.32309392683,1.97357614244411,"Africa"
"SLV","SV",2003,6434900,6026849,18339.784,3043.01368758368,1.06770552904179,"America"
"GNQ","GQ",2003,3133400,789681,7319.777,9269.28341950737,3.96793135455963,"Africa"
"ERI","ER",2003,710470,2653390,1699.478,640.493105046752,0.267759356898157,"Africa"
"EST","EE",2003,17263600,1370660,16938.368,12357.8188609867,12.5951001707207,"Europe"
"ETH","ET",2003,4870200,73168838,17910.382,244.781555776518,0.0665611226462282,"Africa"
"FJI","FJ",2003,1037000,858306,3537.398,4121.37163202867,1.20819381432729,"Asia and Oceania"
"FIN","FI",2003,72654000,5212989,208667.587,40028.3958013339,13.9371097848087,"Europe"
"FRA","FR",2003,412456700,61773166,2127315.61,34437.5357092754,6.67695581605774,"Europe"
"PYF","PF",2003,780430,263173,5429.279,20630.0760336357,2.96546378237889,"Asia and Oceania"
"GAB","GA",2003,6746100,1378398,10276.058,7455.07320817355,4.89415974196132,"Africa"
"GMB","GM",2003,296780,1566257,1029.658,657.400413852899,0.189483590496323,"Africa"
"GEO","GE",2003,3731500,4017825,7839.726,1951.23630322376,0.928736318779439,"Asia and Oceania"
"DEU","DE",2003,899858400,81346810,2856156.584,35110.861556833,11.061999849779,"Europe"
"GHA","GH",2003,6684600,21329514,23471.579,1100.42727649585,0.313396732808821,"Africa"
"GRC","GR",2003,109066700,11110487,230543.22,20750.0553306079,9.81655439586041,"Europe"
"GRL","GL",2003,649300,56728,1860.747,32801.2092793682,11.4458468481173,"America"
"GRD","GD",2003,216180,108740,795.918,7319.45926062167,1.9880448776899,"America"
"GTM","GT",2003,10448000,12570504,40355.219,3210.31034236973,0.831152036545233,"America"
"GIN","GN",2003,1700100,8772254,5801.808,661.381669979004,0.193804237770589,"Africa"
"GNB","GW",2003,194190,1315653,705.394,536.155050001786,0.147599709041822,"Africa"
"GUY","GY",2003,1857600,760562,2275.077,2991.31037311883,2.44240443251175,"America"
"HTI","HT",2003,1700200,8812245,10612.825,1204.32704719399,0.192936079285131,"America"
"HND","HN",2003,6686800,7201881,13115.73,1821.15339034344,0.928479656911854,"America"
"HKG","HK",2003,43202300,6886457,189115.941,27462.0085480821,6.27351626533063,"Asia and Oceania"
"HUN","HU",2003,61860700,10118062,103884.736,10267.2563184531,6.11388821297992,"Europe"
"ISL","IS",2003,2986000,289801,12670.532,43721.4916442662,10.3036221407103,"Europe"
"IND","IN",2003,1059159500,1117415123,958824.276,858.073473559029,0.947865728858585,"Asia and Oceania"
"IDN","ID",2003,339357500,223080121,448277.224,2009.48978326939,1.52123595091649,"Asia and Oceania"
"IRN","IR",2003,407076700,67954699,296187.161,4358.59720311615,5.99041281898695,"Asia and Oceania"
"IRQ","IQ",2003,101266900,27068823,60005.392,2216.77137568929,3.74108988780192,"Asia and Oceania"
"IRL","IE",2003,45684100,3958705,183192.013,46275.7424460777,11.5401627552445,"Europe"
"ISR","IL",2003,62414700,6475913,187390.054,28936.4687264946,9.63797691537857,"Asia and Oceania"
"ITA","IT",2003,496005800,57425175,1884696.734,32820.0433694804,8.63742774836994,"Europe"
"JAM","JM",2003,10667100,2651027,13779.161,5197.66905429481,4.02376135739093,"America"
"JPN","JP",2003,1287292500,127502352,4065291.73,31884.0528526093,10.0962255190398,"Asia and Oceania"
"JOR","JO",2003,16982200,5396117,21320.283,3951.04164716962,3.14711486055621,"Asia and Oceania"
"KAZ","KZ",2003,175854700,15416712,89060.462,5776.87784528893,11.4067578093176,"Asia and Oceania"
"KEN","KE",2003,6697400,33767122,37764.377,1118.37713027483,0.198340859490483,"Africa"
"KIR","KI",2003,40304,94302,136.938,1452.1219062162,0.427392844266293,"Asia and Oceania"
"KWT","KW",2003,62336200,2101506,74203.54,35309.696950663,29.6626324169429,"Asia and Oceania"
"KGZ","KG",2003,5375500,5078276,3965.805,780.935301665368,1.05852852424721,"Asia and Oceania"
"LAO","LA",2003,1221000,5689065,5901.692,1037.37468283453,0.214622262181923,"Asia and Oceania"
"LVA","LV",2003,7727000,2294342,19648.531,8563.90677588607,3.36785012870793,"Europe"
"LBN","LB",2003,18529000,4504807,28702.762,6371.58528656167,4.11316178473351,"Asia and Oceania"
"LSO","LS",2003,1930900,1993030,1448.401,726.733165080305,0.968826359864126,"Africa"
"LBR","LR",2003,464320,3085173,874.032,283.300806794303,0.150500474365619,"Africa"
"LBY","LY",2003,55477300,5542641,61927.985,11173.0103032111,10.0091815435999,"Africa"
"LIE","LI",2003,229350,34000,4971.48,146220,6.74558823529412,"Europe"
"LTU","LT",2003,12659400,3469675,28252.267,8142.62632667325,3.64858380107647,"Europe"
"LUX","LU",2003,10452500,451351,44060.46,97619.0592244174,23.1582515603156,"Europe"
"MAC","MO",2003,1531600,462533,17110.355,36992.7226814087,3.31133129960457,"Asia and Oceania"
"MDG","MG",2003,1692100,17724310,7836.224,442.117295398241,0.0954677502255377,"Africa"
"MWI","MW",2003,918500,12087965,3400.786,281.336519422417,0.0759846673943877,"Africa"
"MYS","MY",2003,153384300,24739411,166165.532,6716.63250188131,6.19999805169169,"Asia and Oceania"
"MDV","MV",2003,505630,297226,2330.121,7839.55979624932,1.70116342446489,"Asia and Oceania"
"MLI","ML",2003,1245800,12342165,5144.256,416.803372828025,0.100938530638668,"Africa"
"MLT","MT",2003,2960800,406919,7070.744,17376.2935621094,7.27614095188477,"Europe"
"MHL","MH",2003,106260,54493,168.11,3084.98339236232,1.94997522617584,"Asia and Oceania"
"MRT","MR",2003,1289700,2883326,3666.654,1271.67514183273,0.447295935319142,"Africa"
"MUS","MU",2003,3059400,1242340,7388.077,5946.90422911602,2.46261087946939,"Africa"
"MEX","MX",2003,436179700,102429341,949667.542,9271.44051429561,4.25834722494212,"America"
"FSM","FM",2003,161220,111805,323.935,2897.32122892536,1.44197486695586,"Asia and Oceania"
"MNG","MN",2003,7931000,2516454,4453.432,1769.72517677653,3.15165705393383,"Asia and Oceania"
"MSR","MS",2003,36640,4627,52.432,11331.74843311,7.91873784309488,"America"
"MAR","MA",2003,36570100,29661270,57497.964,1938.48624822875,1.23292428139456,"Africa"
"MOZ","MZ",2003,1855500,19186754,6913.828,360.343808025057,0.0967073429929836,"Africa"
"MMR","MM",2003,9997100,46924293,20087.035,428.073258344031,0.21304742939867,"Asia and Oceania"
"NAM",NA,2003,1883300,1915425,6197.83,3235.7466358641,0.983228265267499,"Africa"
"NRU","NR",2003,65952,10344,34.62,3346.86774941995,6.37587006960557,"Asia and Oceania"
"NPL","NP",2003,2810400,25682908,12816.26,499.01903631785,0.109426860852361,"Asia and Oceania"
"NCL","NC",2003,2725600,234685,6018.363,25644.4297675608,11.6138653940388,"Asia and Oceania"
"NZL","NZ",2003,36241000,4019941,133328.608,33166.8071745332,9.01530644355228,"Asia and Oceania"
"NIC","NI",2003,4335200,5323062,7790.227,1463.48605370368,0.814418468167382,"America"
"NER","NE",2003,743700,12900790,5320.162,412.390403998515,0.0576476324318123,"Africa"
"NGA","NG",2003,100087700,133119801,236349.911,1775.4677307548,0.751861851115598,"Africa"
"MKD","MK",2003,8529800,2071142,6691.015,3230.59210812199,4.1184042426835,"Europe"
"NOR","NO",2003,43900000,4565167,318258.551,69714.5473539084,9.61629662178843,"Europe"
"OMN","OM",2003,34355900,2431600,46060.051,18942.2812140155,14.1289274551735,"Asia and Oceania"
"PAK","PK",2003,117491000,166876680,160455.016,961.51850576126,0.704058829550061,"Asia and Oceania"
"PLW","PW",2003,212510,19880,254.602,12806.9416498994,10.6896378269618,"Asia and Oceania"
"PAN","PA",2003,6090000,3181608,22581.749,7097.5899607997,1.91412644172381,"America"
"PNG","PG",2003,4057100,6090980,12087.52,1984.49510587787,0.666083290373634,"Asia and Oceania"
"PRY","PY",2003,4031500,5353254,21495.995,4015.50066557649,0.753093352192891,"America"
"PER","PE",2003,24675600,27623341,96608.703,3497.35765127035,0.893288034926695,"America"
"PHL","PH",2003,70287000,82942837,160382.249,1933.64797734131,0.847414949165532,"Asia and Oceania"
"POL","PL",2003,318949700,38621531,300460.539,7779.61233592734,8.2583391114143,"Europe"
"PRT","PT",2003,64455800,10473344,196750.052,18785.7910520269,6.154271262359,"Europe"
"QAT","QA",2003,46515000,748525,39992.351,53428.2101466217,62.1422130189372,"Asia and Oceania"
"ROU","RO",2003,103818000,21481320,116670.966,5431.2754523465,4.83294322695253,"Europe"
"RUS","RU",2003,1537018300,144946723,924647.027,6379.21994966385,10.6040224172574,"Europe"
"RWA","RW",2003,509100,8567992,3429.672,400.288889158627,0.0594188229867628,"Africa"
"KNA","KN",2003,197860,46431,672.298,14479.5072257759,4.26137709719799,"America"
"LCA","LC",2003,377390,163047,1454.33,8919.69800118984,2.31460867111937,"America"
"VCT","VC",2003,197860,113108,658.054,5817.92622979807,1.7493015524985,"America"
"WSM","WS",2003,157550,187440,646.914,3451.31241997439,0.840535638070849,"Asia and Oceania"
"STP","ST",2003,65952,153762,171.984,1118.50782377961,0.428922620673508,"Africa"
"SAU","SA",2003,333990700,23150847,391631.967,16916.5286695558,14.4267162233848,"Asia and Oceania"
"SEN","SN",2003,4927500,10434504,11510.041,1103.07504793711,0.472231358577274,"Africa"
"SYC","SC",2003,340750,83592,789.267,9441.89635371806,4.07634701885348,"Africa"
"SLE","SL",2003,534940,5350907,2404.756,449.410912953636,0.0999718365503269,"Africa"
"SGP","SG",2003,49434700,4226413,151054.425,35740.5736259093,11.6966089210875,"Asia and Oceania"
"SVK","SK",2003,42302700,5374376,54666.714,10171.732309016,7.87118355693759,"Europe"
"SVN","SI",2003,16271500,1989411,35516.504,17852.7735093452,8.17905400141047,"Europe"
"SLB","SB",2003,256480,461216,733.653,1590.69286408104,0.556095191840699,"Asia and Oceania"
"SOM","SO",2003,560590,9758281,2637.574,270.290843233557,0.0574476180794548,"Africa"
"ZAF","ZA",2003,404409700,48104048,242908.619,5049.65027059677,8.40697855614979,"Africa"
"ESP","ES",2003,336332200,42230270,1067359.213,25274.7428088904,7.96424460464023,"Europe"
"LKA","LK",2003,10953000,19303180,39630.82,2053.07208449592,0.56741946145661,"Asia and Oceania"
"SUR","SR",2003,1537800,503780,3139.106,6231.104847354,3.05252292667434,"America"
"SWZ","SZ",2003,1003900,1058797,2720.2,2569.14214906162,0.948151534241219,"Africa"
"SWE","SE",2003,57292200,8961506,386950.04,43179.1308291263,6.39314418804161,"Europe"
"SYR","SY",2003,54977900,17611356,28666.65,1627.73667172477,3.12173009278786,"Asia and Oceania"
"TWN","TW",2003,248248000,22593681,332575.606,14719.8504750067,10.9874969023419,"Asia and Oceania"
"TJK","TJ",2003,2070900,6672492,3836.474,574.968692356619,0.31036380410797,"Asia and Oceania"
"THA","TH",2003,191087700,64776956,260650.232,4023.81106021716,2.94993330652956,"Asia and Oceania"
"TLS","TL",2003,248530,926721,883.577,953.444456314252,0.268182117379449,"Asia and Oceania"
"TGO","TG",2003,1804700,5421001,2761.145,509.342278298787,0.332908995958495,"Africa"
"TON","TO",2003,117250,104410,387.736,3713.59065223638,1.12297672636721,"Asia and Oceania"
"TTO","TT",2003,32391300,1353548,17956.704,13266.3961677015,23.930662229932,"America"
"TUN","TN",2003,21142400,10193798,28787.952,2824.06537779148,2.07404541467273,"Africa"
"TKM","TM",2003,40567600,4758988,13644.034,2867.00323682262,8.52441737613123,"Asia and Oceania"
"TCA","TC",2003,157550,21739,541.907,24927.8715672294,7.2473434840609,"America"
"TUV","TV",2003,10992,9668,28.57,2955.10964004965,1.1369466280513,"Asia and Oceania"
"UGA","UG",2003,1512700,26354736,12392.802,470.230549833624,0.0573976533098264,"Africa"
"UKR","UA",2003,307245400,47605643,87532.555,1838.70124388405,6.45397017324186,"Europe"
"ARE","AE",2003,106443100,3813443,218560.784,57313.2426523748,27.9125976184776,"Asia and Oceania"
"GBR","GB",2003,571618800,59876079,2468547.212,41227.6029631132,9.54669727120909,"Europe"
"USA","US",2003,6010145500,294935448,14480244.033,49096.3162657884,20.3778336607406,"America"
"URY","UY",2003,4526900,3310202,29938.08,9044.18521890809,1.36756004618449,"America"
"UZB","UZ",2003,130294400,25905904,33037.48,1275.28767187588,5.02952531592798,"Asia and Oceania"
"VUT","VU",2003,84272,207258,505.592,2439.4329772554,0.406604328904071,"Asia and Oceania"
"VEN","VE",2003,154262200,25782029,218448.815,8472.91014217694,5.98332272452257,"America"
"VNM","VN",2003,77261600,81475825,88901.765,1091.14286354265,0.948276375231549,"Asia and Oceania"
"YEM","YE",2003,18481600,20188799,37801.341,1872.39176535464,0.915438308143045,"Asia and Oceania"
"ZMB","ZM",2003,2074400,10837973,9312.478,859.245358887681,0.191401104247076,"Africa"
"ZWE","ZW",2003,10609600,12075828,8996.073,744.965314179698,0.878581576352363,"Africa"
"AFG","AF",2004,1237200,23553551,9059.112,384.617673997437,0.0525271115170702,"Asia and Oceania"
"ALB","AL",2004,4176700,3062622,7635.348,2493.07554115395,1.36376608017574,"Europe"
"DZA","DZ",2004,91714200,32510186,117451.195,3612.75063144825,2.82109121122838,"Africa"
"AND","AD",2004,560590,76933,2975.838,38680.9041633629,7.28673001182847,"Europe"
"AGO","AO",2004,17015700,18771125,54141.349,2884.28898108131,0.906482696162324,"Africa"
"AIA","AI",2004,102590,11934,264.572,22169.5994637171,8.59644712585889,"America"
"ATG","AG",2004,450670,78941,1131.943,14339.1013541759,5.70894718840653,"America"
"ARG","AR",2004,156712400,38668796,433621.504,11213.7317127743,4.05268371945173,"America"
"ARM","AM",2004,3691200,3065745,6190.109,2019.12063788737,1.20401403247824,"Asia and Oceania"
"ABW","AW",2004,2616100,93540,3118.043,33333.7930297199,27.9677143468035,"America"
"AUS","AU",2004,382873500,19925056,920401.507,46193.1703981158,19.2156799960813,"Asia and Oceania"
"AUT","AT",2004,77699200,8171217,332066.871,40638.6063422376,9.50888955708801,"Europe"
"AZE","AZ",2004,32253000,8556164,17479.055,2042.86114665404,3.76956308925355,"Asia and Oceania"
"BHS","BS",2004,2048200,343089,11057.5,32229.2466386273,5.9698795356307,"America"
"BHR","BH",2004,17883500,833451,18607.348,22325.6652160715,21.457170247561,"Asia and Oceania"
"BGD","BD",2004,35945400,138789725,100649.687,725.19552149844,0.258991794961767,"Asia and Oceania"
"BRB","BB",2004,1720200,268505,4511.694,16803.0167035996,6.40658460736299,"America"
"BLR","BY",2004,58253500,9999712,34222.896,3422.38816477915,5.82551777491192,"Europe"
"BEL","BE",2004,128770800,10456163,393357.262,37619.6566560793,12.3153015116539,"Europe"
"BLZ","BZ",2004,392050,272128,1729.482,6355.39892991533,1.44068232596425,"America"
"BEN","BJ",2004,2593600,7894554,7399.79,937.328441860047,0.328530275427846,"Africa"
"BMU","BM",2004,582580,62740,6532.489,104120.003187759,9.28562320688556,"America"
"BTN","BT",2004,307910,649991,925.951,1424.55972467311,0.473714251428097,"Asia and Oceania"
"BOL","BO",2004,11031900,9216279,19328.918,2097.25834037793,1.19700152306587,"America"
"BIH","BA",2004,15462500,4142860,12683.581,3061.55192306764,3.73232501218965,"Europe"
"BWA","BW",2004,3894800,1859085,9788.113,5265.01639247264,2.09500910394092,"Africa"
"BRA","BR",2004,361434000,184722043,1325998.819,7178.34643589341,1.95663708634925,"America"
"VGB","VG",2004,153890,22715,1054.273,46413.0750605327,6.77481840193705,"America"
"BRN","BN",2004,5640600,360461,12526.064,34750.1227594664,15.6482948224635,"Asia and Oceania"
"BGR","BG",2004,49525800,7865316,37425.754,4758.32808243178,6.29673365952493,"Europe"
"BFA","BF",2004,1100100,13445977,6395.577,475.649854227774,0.0818162934534248,"Africa"
"BDI","BI",2004,197860,7120496,1887.467,265.075213861506,0.0277873900919262,"Africa"
"KHM","KH",2004,2443900,13016371,8156.012,626.596460718583,0.187755865286876,"Asia and Oceania"
"CMR","CM",2004,5698500,16809407,21108.292,1255.7428111533,0.339006605051564,"Africa"
"CAN","CA",2004,579689400,31911668,1280309.761,40120.4274561894,18.1654371686243,"America"
"CPV","CV",2004,425020,486583,1146.211,2355.63305746399,0.873478933707096,"Africa"
"CAF","CF",2004,219840,4115138,1892.476,459.881539817134,0.0534222667623783,"Africa"
"TCD","TD",2004,902530,9613503,5866.911,610.278168114162,0.093881491481305,"Africa"
"CHL","CL",2004,59228400,16017966,157742.033,9847.81919252419,3.69762303153846,"America"
"CHN","CN",2004,5217350900,1296816711,3968366.05,3060.0824436785,4.0231983870541,"Asia and Oceania"
"COL","CO",2004,54646800,41648268,179333.24,4305.89910725699,1.31210258251316,"America"
"COM","KM",2004,146560,581154,723.134,1244.30701672878,0.252187888236165,"Africa"
"COG","CG",2004,3548600,3543012,7237.737,2042.82034607842,1.00157718912609,"Africa"
"COK","CK",2004,54960,15113,268.452,17762.9855091643,3.63660424799841,"Asia and Oceania"
"CRI","CR",2004,6841700,4252800,35471.881,8340.8298062453,1.60875188111362,"America"
"HRV","HR",2004,22884900,4443350,47147.534,10610.8080614851,5.15037077880428,"Europe"
"CUB","CU",2004,25221200,11225294,52531.416,4679.73631692854,2.24681865793448,"America"
"CYP","CY",2004,7788700,727962,18046.391,24790.2926251645,10.6993222173685,"Europe"
"CZE","CZ",2004,128291600,10260999,143476.071,13982.6610449918,12.5028371993799,"Europe"
"DNK","DK",2004,55100000,5415586,274506.537,50688.242602001,10.1743375509132,"Europe"
"DJI","DJ",2004,406700,818373,894.981,1093.61012643379,0.496961654404532,"Africa"
"DMA","DM",2004,142900,68574,454.737,6631.33257502844,2.08388018782629,"America"
"DOM","DO",2004,17333200,9043127,37790.42,4178.91067990088,1.91672637130939,"America"
"ECU","EC",2004,29258100,13534593,64246.103,4746.80716294905,2.1617273604016,"America"
"EGY","EG",2004,152575700,77522427,197388.477,2546.21126606369,1.96814916540216,"Africa"
"SLV","SV",2004,6253800,6035655,18503.152,3065.64109446282,1.03614272187526,"America"
"GNQ","GQ",2004,6137400,826355,9080.274,10988.3452027276,7.42707432035868,"Africa"
"ERI","ER",2004,769020,2763140,1654.348,598.720296474301,0.278313802413197,"Africa"
